"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
78,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,151,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717234365,11705717240706,11705717253610,11705717253781,12904
79,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,153,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717302323,11705717308714,11705717321017,11705717321218,12303
80,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,155,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717368066,11705717374388,11705717389176,11705717389487,14788
81,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,157,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717446655,11705717453126,11705717466311,11705717466772,13185
82,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,159,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717544519,11705717552223,11705717568453,11705717568805,16230
83,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,161,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717626082,11705717634728,11705717649275,11705717649747,14547
84,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,163,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717699270,11705717704509,11705718121214,11705718141714,416705
85,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,165,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705718178844,11705718183983,11705718200574,11705718201947,16591
86,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,167,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705718267841,11705718274142,11705718297987,11705718298739,23845
87,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,169,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705718348293,11705718392485,11705718414767,11705718415309,22282
88,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,171,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705718466766,11705718472977,11705718487645,11705718487866,14668
89,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,173,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705718543360,11705718549661,11705718564690,11705718565241,15029
